Name	C0	C1	C2
HLA-DOB	13.910117833321815	10.241146510592134	12.74788232669481
VANGL2	34.99427422121986	7.190630148478937	17.08710642882448
THUMPD1	29.166455317193083	20.024162235366987	13.53918864965059
PGLYRP2	0.0	6.1992577260992014	5.459020054667359
PGAP1	21.11265518876967	11.435643731247396	4.097170150385031
CCNB1IP1	25.277119148173643	10.734884202413857	19.08773019750359
FAM83F	16.692255510072034	9.653765664957174	16.405589630380685
TAB1	21.50418507226826	14.497650577612847	19.671694054280398
PLIN2	30.76864272337959	17.42347474572843	19.04532216353984
LRRC6	11.18701279461617	6.828167940735822	7.806760596864133
SLCO4A1	12.825085252714723	5.772546437364887	10.769241016796629
TWF2	21.789460776885683	18.158751877854417	25.969853606132013
C11orf63	13.126290704258102	8.88926007232552	7.651894333248942
GSS	22.152629110343664	18.20180345788312	21.505662067806917
AKR7A3	4.787708833818528	12.3195019926358	8.681223609963963
CCT3	33.750396883926555	21.372021390884743	23.253350777994182
LILRB3	10.456463215394358	9.327304692708024	10.658075806048402
TDG	26.140500921971903	12.300740022547389	10.943541249351428
ZNF684	12.848363910795412	6.1201029450348186	7.228935062719429
PDE7B	10.04364468642365	11.821584015146636	4.840979800816972
ZMYND19	18.163935987601477	9.32260023824409	23.890552700588326
CLIC6	11.413660524731203	14.45875503126491	4.333669481472686
BANK1	8.136131856140798	14.178347735738289	4.632318646621599
ZNF639	28.28133779764649	11.765068708963954	16.251623759822547
SNRNP27	22.597021327357588	13.317983260614033	14.537639019926111
TMEM51	17.296689684576354	13.97550737937525	17.477987123584924
GDI2	33.73392193397279	21.449026345999282	22.73234983770614
EEF1E1	20.405620027909077	8.912476759041454	14.872386447762885
GTSE1	25.24138937325969	6.679449715729379	13.167335573142687
GAPVD1	29.66726517588165	17.981932826790157	11.100590350812743
RPS19	33.543397699057195	21.77388933774784	23.608145066150765
PTTG1	23.430596131172695	6.407085601551143	25.990915091961973
PLP2	31.235752682768933	18.705221247603244	23.35162990445126
C10orf88	16.967553097906265	9.355108836478502	9.584445598001244
ORMDL1	24.177340080073996	13.867454583191147	18.000317241337825
RGL1	21.93778350162673	20.039398542392362	8.9150173567601
SCML2	20.38284533465936	1.767295104360768	7.523221464015085
RBM47	26.794182735717282	21.569113896978386	14.547295597325139
NUP210	33.45956236336191	18.39253577270568	16.17126061124163
WNT9A	9.399787986390272	5.355838096445493	5.154884467633192
YBX1	33.65168300653657	21.2781575936288	23.43811236858563
BLK	3.3838339080817117	11.68223367746564	6.692799205014147
C19orf10	25.38048701224926	19.672205295014066	25.456178198427917
C11orf84	21.60906168010881	10.684826134586912	21.345914546048334
GMIP	17.265684572872104	16.887858553059566	19.03609084796006
RPL31	33.33541182372574	21.695891565235634	23.52092741990105
CPSF2	30.330337630190257	18.74790512278396	14.014264193924575
WRN	23.98251264791002	12.325396734156099	6.025857242029389
PERP	33.52089746637547	21.1334087455926	22.320134707635763
SERPINB11	0.6888446217508033	0.0	0.9973277751150454
ADARB2	4.021741653584959	4.4287465138857876	0.0
TTLL5	25.87172435588937	14.384764885616676	10.206243310048778
TMC5	6.403418289681956	26.219113459331183	0.8390566517822043
APOBEC3G	13.981962960884358	16.60038493189843	14.195077886090692
RNF144B	26.501879871391797	19.633539471350268	13.146222337217372
SV2B	12.799245319760827	6.418887482418573	5.845047822763079
CASP7	20.995547043148164	18.98831419859346	14.492844223006882
CLEC1B	0.24507144413788054	0.55915330348922	0.0
CLDN23	16.90341494302696	6.600266181457528	15.279468546228163
SON	34.15063660149095	22.0687388844679	19.423328540646445
TSPYL5	32.51385865820001	12.124967514073795	17.88800575250242
RASSF4	22.50874400056226	15.914262037804518	23.149389300663263
SHANK3	20.896116025857175	15.762946717594074	14.26889641357442
COL1A2	33.981488836899274	22.876367435895094	21.90101921108737
GUSB	28.090625310879556	21.22414873013219	21.24473882275939
HNF1B	1.0484916283495829	1.7244068974328832	1.4569176602803315
IGF1	13.313530348563546	22.427179502368567	2.4883636822208417
ADH5	30.855238951771053	19.40474162630184	20.144349233372484
SPOCK1	20.097697234382192	20.215542253473544	6.309481940409418
RTN3	33.15717997331112	21.118105190291296	21.54279005665689
ZNF296	8.280125273276164	8.312735910707179	16.270882555950774
DPYSL4	9.083307341215486	8.159551028615796	12.265460989191162
SLC2A8	12.773334349818104	13.311709494240892	17.212254496257163
PEX11A	12.364230153347362	12.202663391119236	9.934763961306032
ENTPD1	26.405599017028734	21.653169296108352	14.71810562089586
MS4A14	8.667194698911981	8.218869824068985	7.194852457434144
HAAO	7.886793676866936	14.839458657215998	12.679757889422214
EARS2	23.416188120796896	14.975385423250847	15.809346096828513
LPCAT2	22.432496039130797	16.893060373734283	8.272317268358737
ATP6V0E1	28.7139317169628	21.896877431708827	23.808764664437
RBBP6	31.560925266622874	18.94765505733386	15.615194016834932
FRMD6	25.534865525391627	24.215936028323927	7.220353311950903
CD7	7.96905399470374	12.77658598315795	17.170172377223185
HIST1H3B	5.027104420919611	1.6977811103927931	4.650103335818764
CLASP1	31.657578829605164	18.233312395272318	12.950396930686257
HTATSF1	31.960186214016677	18.79308694415487	20.589679062098803
VDAC2	28.287801572076688	16.930687099486683	21.950080984174623
CD37	13.456544000897292	21.04225908191276	16.405852374488987
DNM3	16.138579310860173	8.805840653339686	4.373257523751355
SYNGR4	4.584923928372147	2.1198732572893486	5.17670134406426
CLU	28.2322876233545	24.66173245904048	23.365106060631803
PCDHA9	5.9119583906194535	2.8241852597241754	0.8792348390138596
SCRG1	19.87407641132571	0.0	8.739854669033388
TMEM40	9.674643442224914	6.8607702549734215	12.152962556996778
KNDC1	1.0969040250099913	9.285019339244743	5.974686670813726
NANP	19.94624948122415	8.141855072860169	10.097426375982675
CHRNB2	10.767572807211312	4.165844338263412	4.208138450097434
DUT	24.03048907837403	14.650535528116308	22.25091969463842
METTL7A	23.146251040353835	22.152245570146107	16.515689685501766
WDFY4	13.773858327885463	20.144443440286356	7.418761743130721
STK25	28.0218109933358	17.677954498946445	23.671147023648857
CRISPLD2	24.738895666371366	26.125303102346855	11.936443724340917
UBE2G2	29.906347851379543	17.224159717915406	21.271408997693836
UTP14A	23.850741980802848	11.749304525669713	19.211297653066676
ING2	15.199254569702873	10.413705246395063	12.024209788498707
ZFAND2B	16.920884277919143	12.71366985774637	22.74565591778333
SENP6	32.269858682701305	18.559595771422238	15.500836728937827
AMOTL2	28.18786153954456	17.786519749887493	17.534593093815495
HIST1H2AK	6.510260888416119	3.600697848080148	1.8038734539203178
SP110	17.980337804792782	18.310451964867177	16.616156954279866
FAM83E	7.860983748490105	7.843148126079005	7.214063332157177
RPS16	33.423176062072244	21.664153326234032	23.57755177010129
TEKT2	6.559243555514346	3.584336405158531	4.638499989954786
SDC4	31.42462036315157	22.200380111277628	21.115324605528837
FLJ45983	4.80691792226991	6.352872411558974	7.742005857071252
FAM123A	4.104557517954196	0.0	0.6727278891644481
USP53	25.228851389022502	18.46836076365273	3.965799963777765
AQP3	15.540001916374074	22.065359675278803	15.345062825519582
LPXN	17.119456820938264	19.056858485939475	13.96738085299429
TUSC3	30.12398561238173	10.898661794930126	13.420237430034364
DSC2	35.8958177108474	15.68203603730136	18.58006665143171
SAMD4A	18.637784042263643	17.300390707819187	7.588017864360627
F10	5.904022151673473	8.808596848572154	6.334161450979159
CAPSL	3.154937829625377	2.028639485031371	3.727365409865593
TBCE	24.43991086399677	8.790458145343786	17.74901199292428
POLD4	16.02843585710759	19.70168847179252	24.649873074689257
NADSYN1	18.672034782344102	16.843815130635104	23.814825169849517
KDELC1	18.148381776517592	8.516673519888952	10.061353351371157
S100A10	30.994568556769078	21.67581737326047	23.930318953999382
TRIAP1	21.70283999504331	11.49193270550085	19.20406203865765
NEK11	14.7275081126447	10.122992395726529	9.828701117965414
CALM3	32.3330485577369	21.325526875788206	22.98357300038162
ENDOD1	28.364099751436903	19.4292018507366	15.301723226563098
MFHAS1	24.467625344178288	12.689594244064418	3.1181335218851465
MYH14	32.19503871838677	12.405409966420052	19.414983033217727
TTC28	19.240129624606407	17.767667619922538	4.006447298323215
CAV2	21.946062247551062	19.498436965519286	11.953856632483165
SMPD2	15.46878067342313	9.894723895847356	17.096923127979128
RBM4	30.08214060115392	19.643140412507243	22.61940894308607
SEPT8	28.077402568240196	21.86178362745736	14.717076462086448
UBR5	34.230220927878776	20.515744461747598	17.979059599984296
C19orf47	19.656758702045316	10.09346962706868	19.383419531276296
DBP	12.414095152191553	8.971925296506212	18.47823288039085
P2RY14	9.676727200913195	9.160747363589605	5.07934825784532
BYSL	26.427128987479403	9.866374359458488	20.940815888211645
C20orf26	4.255611752469229	4.629144349876539	2.9072065073365465
DCAF11	28.308275554330233	20.39716381153363	19.42543396056271
ITPR3	33.20708883570346	19.95582482661554	15.079536737879373
CCDC89	8.173404844866813	5.411814070859851	5.94896479926826
TPD52L2	31.14425344810852	20.329243416633894	23.12030799688942
TWISTNB	24.71154621198851	13.306930449518434	11.788423557363274
ANK2	15.501277010411215	15.972674040354757	4.562366198716835
ABHD2	32.90974082310315	22.776671571000854	12.88224817759874
TMEM79	23.235816484514192	8.967758948180053	21.867523383637856
PHYH	23.25050572242921	12.664597821336258	20.329417116225795
BDKRB2	13.977402596334212	16.264088230898743	6.617664938813227
EXOSC2	22.582202395560678	10.129453188254951	16.688769205353058
ZSWIM5	11.503561191061113	8.560764472240237	3.679754849639918
NFASC	25.20784347239593	7.660997113094556	10.018729058835431
THRAP3	32.940669139707886	21.080907540864857	20.327131506784546
ANKRD32	16.12585482826508	9.728702371745795	6.9564699926166265
ADHFE1	10.247837616706446	7.061134917620517	9.971686945867873
CSNK1D	31.174153279747046	20.810499772569276	22.46150651670618
PRCP	30.36030200888993	22.357584561120333	18.000132474525383
TAGLN	29.73230766605212	23.80217113601542	22.69889920549009
AP3M2	25.287273476412103	11.275643702411983	13.920597330440524
C16orf88	22.83000766238519	12.702101193550892	16.68338665894901
ENPP1	21.67189499661884	20.495553000616912	4.725829490674205
NIF3L1	23.578444142712527	11.56666249192507	14.075114659746793
MPND	12.855640245036678	12.094955603108671	22.7550643750957
TRIB1	29.481801005997273	20.76144389214873	17.356979444438075
LAS1L	26.099417932546615	15.091824400404894	22.611019740333685
B3GALT4	12.729428181354766	10.54612252215621	14.784392786722611
HIST1H3H	8.136703170034437	4.903175467199626	7.04097920179331
PFDN4	20.74660749209532	7.802958985879177	19.234481683694565
POLR3D	20.98261017853551	11.023268782950545	17.558905174266354
SUV39H1	18.906006016387476	9.025177061483186	18.900191845457893
PFDN2	26.123975223060228	11.832020332198878	28.895440640537043
ZNF557	18.264081804621096	8.839299419281145	8.445791515478108
LOC100134229	14.325916301550915	11.656456615888647	13.394491654791922
GJC1	24.645558730619733	10.039747519972318	6.009147657085747
MLLT4	33.99784033942575	18.882814374739258	16.06406972909911
C4orf48	7.735157184819685	5.099435543495191	15.274651443014612
SNAP47	26.137797260474887	13.770671659689334	19.59995117668823
CCAR1	31.188912870172093	18.232788566295167	16.285067586709726
ZEB2	21.658392342438162	23.652745994658186	6.072340156593658
ADRB1	5.68892786253686	4.359772752951754	7.125577151055798
FLNA	33.82317965067869	22.18008222308377	22.917504971698435
NUPL2	21.61790024660065	9.460414651531242	17.502920207571968
TBX19	16.731882336671998	4.140969101988953	12.874681584422696
RSAD2	23.522701496929777	15.405268814939246	13.90108158215893
MLF1	27.692430052497468	7.843690912058777	15.200017301134785
F3	13.800183412203255	19.13356054040912	12.071050944911125
POLA1	27.212629512687208	12.517513076557615	9.183166620507803
GADD45A	17.182427042138215	16.56640531479677	17.322312249124746
CYP21A2	5.089651732252375	9.94314212051355	10.503311064490712
LRRC18	0.555202994882998	4.3414529397997645	1.208081547371136
CENPH	17.857885460665727	6.876550075676473	14.370604099366604
CYBASC3	23.688151299365103	20.10692815692046	21.53816059710086
CDV3	32.9304054439635	21.376676988476706	20.75338797690528
RPA2	26.688275083510383	16.603438974606654	19.89168015139408
DPF3	9.392312821319031	6.543058436947637	6.211096186052754
DNAJB4	21.454989036632142	13.683099195411906	7.2208885496576345
DALRD3	15.743065822665715	17.26502949636752	17.95254510034062
LIN54	23.30306522405847	11.464263754052297	7.817017967172321
NUB1	28.73080854246363	19.59426120760095	21.355119762637628
WASF1	22.162087173457685	6.8634342598802505	10.837137938794159
LXN	17.4866301786038	13.037293599267066	13.743284138384716
DDX11	26.13439623572199	9.074520623341456	17.941123382258347
SRPK2	30.825362159136148	16.719547667962118	13.275827002518817
CENPP	12.086036498503882	7.3593038335103405	11.873168822604478
POR	26.785659426238457	19.09566972671026	25.657284323622026
PDE2A	9.66922417794184	14.183576209370294	7.240136465620246
RNASEH2A	23.950652107604174	9.65064716704233	24.33357782065424
LARP7	26.50696748151947	15.602927714943382	15.801815085188029
PLCL1	14.369573929701215	11.613770668028991	4.236699319031345
ESCO2	19.502501945911916	7.061420951758388	6.660504393468441
PPM1L	16.617612399944655	8.37718026742141	3.5029167714778353
GBP5	21.272454643522387	18.13780437079076	14.774307360632
XPO7	32.148873238994454	18.35896184482149	17.080794527428125
CLEC7A	20.309846943839307	13.956048637898176	10.848640039384172
RASA1	26.961513876777204	18.58246969640884	7.665704994723903
UBL3	25.252518916775134	21.505431925199474	10.489249363308842
THRB	14.876665008668256	18.074025432314127	6.491626513371878
AHSG	3.314428556973224	0.0	1.8426045163303273
TK2	18.381431485402643	19.764997202098716	14.975031494136395
HSPE1	29.271976980523444	17.76158113843275	24.54726557379379
C4orf19	16.880919506083316	8.27001200504521	6.64748435449836
ATG9B	11.378455191298357	2.825220204420615	12.82282436801967
NUP93	29.887667887601836	14.418343138840646	20.54443381367405
TTC26	17.1950631669089	6.868009686469637	6.973532182332409
HPCAL1	20.906821190061343	14.97830947854639	24.66935957607957
NCAPD3	29.597838124396628	13.939115051771129	12.821067070327024
SLC27A4	21.01018502988806	15.353305225671072	21.839496240931147
EME1	14.895924210865129	4.2416560982046825	11.454218431053215
C1QC	25.283455438240644	23.182741848124376	22.28780706440887
KIAA0513	17.689633690728986	17.49757367256046	12.290534079267696
COMMD3	22.16410469425798	15.02174663964512	20.607540103873674
MRPL12	25.125976649531584	12.486457297763868	28.740843372201994
MRPS27	25.3391681301819	17.350937435453787	18.26089727626217
LONRF3	9.970850876754069	7.328523483287371	2.659838987367709
NUFIP2	32.939560088003	20.29665791347284	17.148330317659386
ENY2	26.577081831794477	11.819566983070876	22.856127660077696
ARHGEF5	21.716872144448246	13.054340165740598	14.848624901134075
DFNB31	17.375917383934738	9.958933910961406	15.49241666136715
HIST2H2BE	23.652549874443608	15.684577845219058	14.28109770658963
NFAT5	31.45695540885305	18.92803974327327	10.968739713023627
CHL1	11.09722735112287	16.546075589307474	1.1894043466714077
C15orf48	15.187517056211416	10.64191413825047	15.727985877906898
KIAA1609	25.703088950461606	11.755191279124388	19.269376291694442
COL7A1	11.14241151813458	12.486092221716865	15.11314114467857
SDF2L1	13.737118461305974	12.330789687031118	25.601383522445044
ACD	17.129220324514733	10.078562566338444	20.00819977180716
GPM6A	6.286402868409298	5.2029198138194035	2.2399458281368907
DOCK10	18.609078061710225	22.045862269694307	5.774777445491851
CBX2	28.21126640293221	8.676407133634028	19.461133861066568
SCNN1A	13.128777201891374	24.576505390199312	12.22871098256788
LAPTM4B	33.769891776835884	19.91651591993062	22.23723414909482
GSTCD	19.777524328446013	11.590134769152597	5.12657770084237
C3orf14	16.4040840487386	11.985368571905328	14.574989383864482
IGDCC4	11.34097422967795	10.278949856252996	6.615511033209472
WDR75	28.72752336057858	14.452019363446748	17.9396702325765
ITGB2	26.331218910561134	23.200455669178066	21.09689939931875
SUDS3	30.7002342040976	16.09044354254232	16.881328645591125
ZCCHC8	23.114770705422508	12.093144695319024	13.317144678833142
FOLH1	20.38708282640101	6.642212332901302	7.343470043265496
CACNB3	22.914832141017058	10.841246493533209	20.74919023401102
MSX2	4.943361945753647	15.907144715035065	8.973286398931807
NELL2	15.616555145209583	10.73644255860935	5.723245792516074
NNT	32.5007303799645	13.869088703330636	11.389953196470872
RAPH1	31.809392734247027	19.95858485475379	9.181938888337566
NHLRC2	18.800806924659227	9.800220819677326	2.548465617768372
RPL10A	33.4166447119337	21.667091606927855	23.275639588370268
MT1G	18.06052228789073	2.999990494054124	14.086173095567924
GREB1	13.911397090048464	13.565500265698784	8.435561134883837
FCER1A	6.50205143796842	11.633018683172866	4.291627249034888
ASPH	32.908049276166885	22.093150827561566	19.304188270296464
MCOLN3	15.596116132010584	5.028617711576485	7.065173705985743
MAGI3	26.212800564554023	16.9204628315027	4.650125683450483
TGFBR1	30.749329695658854	22.142783485544502	11.147408003360145
CCT8	33.196883057555645	20.512570050960917	22.516216038016136
KCNK6	13.347897866152453	17.26664996857744	11.031109923900488
RPS6KB1	26.41256094865973	15.958295843578957	13.13510959490317
SLC7A11	20.756900621083158	7.493586157602896	6.273394364512195
FKBP1A	32.30039800713059	21.702010658974665	22.984322275027193
DOK1	12.856458595882723	12.957587035007839	14.303788286464872
LAMP3	23.500666465986168	12.080960558060672	13.806105832427795
CHCHD3	28.923991177953177	13.068224230330303	19.491488956800595
CDC42EP4	28.30981720251542	19.688614542525322	22.146627842317066
FCGR3A	26.993194397024965	22.070585332647973	17.346190955119418
TGFB3	16.32341916092292	26.110341458492908	11.319302972627884
SLC16A7	12.382581912926444	7.325768003867355	0.0
CACHD1	20.670599417235028	11.26458284611851	7.338442289817961
EGR1	28.264599080110074	22.56614221660928	19.04985743198548
FN3K	18.24373590184942	6.9260833205207195	19.91636449425703
VAV1	11.97839675526786	15.942815112607489	14.198647103414174
IL1RAPL1	1.2316913406119647	1.9084764265011172	0.0
CASP12	1.10367518492555	4.319003158639204	1.471496651534028
C9orf80	19.891568430964345	10.787298070504528	6.00925833488677
ADH1B	8.917939500975162	21.706230633384916	2.227874312726419
IMP4	21.68724064957316	12.612717399082321	23.936705206643044
NINJ1	23.189712612481685	19.964092646610663	23.66786627127192
ZFYVE21	20.850860009153	16.921486678529657	19.803426465620813
CHPF2	25.873285014395172	20.119138727253905	22.971617849899093
KHDRBS1	33.128130167635554	20.737195290614192	21.97381668646743
PRAF2	20.16334856757907	13.547595533063753	22.440965631645373
AGR2	4.814120358300425	27.188530889346396	6.977351167723672
CISH	14.899402283364658	17.72443338265624	16.908270450689077
CCM2	19.856658752325117	19.06630172054435	25.026784919446726
SEC14L2	16.58079043658043	18.636890968018893	13.710325216653791
GALNT6	19.836812470214774	22.663557351371246	14.284600823897007
DUSP16	28.696755799233394	21.681811259501806	13.202628456358624
FERMT3	14.804824591442097	19.466851562945227	19.813064928004856
SPARCL1	27.366378719487425	27.133423851903373	15.765664736385624
STC2	22.548466737607793	14.188182767435023	22.409617986423925
TNIP2	16.737227362521544	15.760965924982361	23.728928623352825
KIAA2018	28.745457176345486	16.34790464617864	4.270769186577847
DCTD	25.5141390595823	19.146547482311735	20.257151729722167
PODXL	33.11213449691037	20.845572784314957	17.533728121465394
PDK4	16.200147343133306	22.174268812761024	6.945960623477646
C1orf112	24.7370809820763	6.980826626902825	13.091793154982929
DRD2	10.07721666184679	3.0852562393036225	5.238810146868987
DYNC1H1	33.769944571421355	22.03607907836188	22.27183341161015
IFI27L2	10.261155093091222	11.778813439175599	18.42700092291291
HLA-DRB1	28.535004102826356	24.474752742341362	22.27313993988169
TMBIM1	30.369501937208888	22.21890311055446	20.85332901535242
ISOC1	23.119799886898146	15.562943502881923	12.567566076586939
UGCG	18.124658597225956	16.25887848333263	0.0
MATK	6.315704057623662	8.625696537236317	19.206538874466627
C13orf30	1.098917658382403	3.9237278736415657	0.0
PHKB	28.131548570712486	21.42400879943947	14.86209146241894
FGL2	19.472042294447835	24.454337083248017	9.129895705850178
ZBTB42	14.643521359761005	15.79425367023703	14.086338006631067
CRYZL1	16.746256575772815	10.216824477192336	13.323841382215521
S100A1	30.434099778293543	3.178353785842966	22.209590317762895
TSHZ2	12.796613547901783	14.65781732403629	0.15725600706458814
CENPA	22.369012242249863	3.46047685350043	16.170130030726707
NPM1	33.60780122288428	21.605738433433434	23.14193547153526
BOLA1	17.571066530912088	6.683294971023195	23.59559065610095
FMR1	31.292754548247235	15.990010254470207	14.951084742834265
SCAMP2	28.522757024072853	21.211127857314846	21.40776283523714
CCL13	9.158847957097176	8.049339655808804	9.430533404673149
IER5	20.123183340638324	16.20098801265434	24.265455332660732
GSTZ1	13.048836112132637	13.298859810542204	19.25377477230544
TNIP1	28.495379999028213	21.049304213317352	23.59573878749626
PDLIM4	14.410649504801965	13.68445579190441	15.867935732185035
ETNK1	31.24010348666957	17.799144610071966	12.761520987603161
GCSH	11.353827833613224	3.3152317998026337	8.062851915810365
NEURL1B	24.03884858785485	18.469900729955445	14.991356689633994
RNPC3	16.942738458023392	8.157222420849802	8.2171377392924
YAF2	17.82937398416885	11.3881041497509	10.346059011356292
COX7A1	7.571892742675643	10.33951633479967	11.108754418723102
DUOX2	8.989633335310321	5.270170858262503	6.165340754889769
EIF3H	33.06187956851607	20.877932554632416	23.09401918692577
ALPK2	10.471904186451356	9.488621697040152	6.16760371422258
ADCY9	19.926791432983144	17.268104747223976	10.271716924012205
ZNF519	15.33053777832867	4.417402666625056	6.10935067132172
RTN4IP1	16.93653767255587	7.554762294404245	14.512906901248495
SOX2	5.193466345636595	5.679692574768611	3.0987406765797667
C3	30.98647134053263	23.392395855439368	22.15244994432721
